Price,('Close', 'CTIO.BA'),('High', 'CTIO.BA'),('Low', 'CTIO.BA'),('Open', 'CTIO.BA'),('Volume', 'CTIO.BA')
Ticker,CTIO.BA,CTIO.BA,CTIO.BA,CTIO.BA,CTIO.BA
Date,,,,,
2020-04-17,59.01805114746094,59.01805114746094,58.92725553114791,59.01805114746094,469
2020-04-20,59.01805114746094,59.38124053997453,56.566531407071025,56.566531407071025,2859
2020-04-21,58.110084533691406,60.83399474620819,56.29414439201355,60.83399474620819,2300
2020-04-22,60.83399200439453,63.557902094143536,59.018051944561854,59.018051944561854,9111
2020-04-23,60.83399200439453,60.83399200439453,58.654862547143004,60.83399200439453,7327
2020-04-24,60.83399200439453,60.83399200439453,58.11008191464552,60.83399200439453,7924
2020-04-27,63.37631607055664,63.557907320567686,62.64993721598815,63.557907320567686,11489
2020-04-28,66.1910171508789,68.09775284508906,64.46587269335099,65.3738427312855,20525
2020-04-29,65.37384033203125,66.28181033664279,64.01188532511392,65.9186209493459,12627
2020-04-30,61.28797912597656,66.73579949273002,61.28797912597656,64.82906374981867,12563
2020-05-04,59.47203826904297,63.2855097077563,59.290447029965854,61.287978368861076,1923
2020-05-05,59.47203826904297,62.468342204647534,58.654863838672476,59.47203826904297,13673
2020-05-06,61.28797912597656,61.741964156539346,59.4720390037254,59.4720390037254,16425
2020-05-07,62.649932861328125,63.10391788206239,61.83275843855412,63.10391788206239,14338
2020-05-08,63.55790328979492,65.37384338378907,62.46834200430312,62.46834200430312,8939
2020-05-11,68.0977554321289,68.0977554321289,62.649934997558596,63.55790506998698,24151
2020-05-12,68.27935028076172,69.00572914796095,65.82783372667328,68.09775902759304,24180
2020-05-13,67.18978881835938,69.00572905669341,65.46464420648958,69.00572905669341,7915
2020-05-14,68.82413482666016,69.00572607173362,68.09775599184239,69.00572607173362,6381
2020-05-15,68.5517349243164,68.8241286949202,66.28180992682248,68.73332615321138,6577
2020-05-18,70.36767578125,70.36767578125,66.73579574092741,68.46094014553293,12592
2020-05-19,69.3689193725586,70.27688950327988,67.46218348349636,70.27688950327988,10665
2020-05-20,68.0977554321289,70.36768061319987,68.0977554321289,69.36891491898103,18942
2020-05-21,69.9136962890625,69.9136962890625,65.46464150339703,68.09775612571022,45458
2020-05-22,69.9136962890625,69.9136962890625,68.09775612571022,69.00572620738636,6676
2020-05-26,69.00572204589844,71.72963212665759,68.00695640173906,71.72963212665759,29699
2020-05-27,66.73580169677734,68.09775683344627,66.37261227487988,68.09775683344627,8335
2020-05-28,65.82782745361328,66.73579748745622,65.46463805462379,66.28181247053476,6438
2020-05-29,65.82782745361328,68.55173755514211,65.82782745361328,66.28181247053476,4949
2020-06-01,66.1910171508789,67.18978280715454,64.91985771231825,65.3738427312855,7991
2020-06-02,67.00819396972656,67.37137645609494,65.37384507202127,66.37261076405811,8534
2020-06-03,66.28181457519531,68.0069590797281,65.46464013333643,67.18978463786922,4451
2020-06-04,64.46587371826172,66.28181382300149,62.64993361352195,66.28181382300149,9198
2020-06-05,65.01065826416016,66.64500722737372,63.55790747867153,64.46587758550969,15757
2020-06-08,69.00572204589844,69.00572204589844,64.91985692475971,65.37384193821957,41420
2020-06-09,68.64253234863281,68.91492612641872,66.28181167444727,68.91492612641872,23501
2020-06-10,68.0977554321289,68.5517404683431,66.28181528727214,68.0977554321289,12983
2020-06-11,67.37137603759766,68.27934610240227,65.37384466593224,68.006959239318,1409
2020-06-12,66.73580169677734,67.64377178788996,63.557906377883185,66.73580169677734,1806
2020-06-16,67.18978881835938,67.18978881835938,65.37384858002534,65.37384858002534,11549
2020-06-17,64.91985321044922,67.1897781478775,64.91985321044922,67.0989825358326,10241
2020-06-18,64.46587371826172,64.46587371826172,61.74196356115207,62.195948587337014,24334
2020-06-19,66.73580169677734,67.0989911186748,64.4658764689958,64.4658764689958,7522
2020-06-22,66.73580169677734,66.73580169677734,64.4658764689958,64.4658764689958,7851
2020-06-23,69.00572204589844,70.82166209973786,65.37384193821957,65.37384193821957,20963
2020-06-24,69.00572204589844,71.09405587871841,69.00572204589844,71.09405587871841,12403
2020-06-25,71.27565002441406,71.27565002441406,70.3676799604088,70.3676799604088,5999
2020-06-26,69.45970916748047,71.9112255436633,69.45970916748047,71.6388386836773,3558
2020-06-29,70.9124526977539,72.63759701224699,68.91492155082153,71.27564206826735,10742
2020-06-30,70.82166290283203,72.63760297726363,69.00572282840044,72.63760297726363,5620
2020-07-01,74.36273956298828,74.36273956298828,68.64252616304269,71.7296253482949,11716
2020-07-02,71.7296371459961,75.81550255304651,70.82166705554044,72.63760723645174,29890
2020-07-03,76.26949310302734,76.26949310302734,69.00573185511998,72.63761247907367,7180
2020-07-06,81.7173080444336,82.17129308912489,76.17869188465217,77.17745759752061,44573
2020-07-07,81.2633285522461,82.6252837793787,78.08543302227,81.71731362795697,13197
2020-07-08,81.53570556640625,83.0792517348376,81.26331180620727,81.26331180620727,4990
2020-07-13,83.53324890136719,83.53324890136719,79.6289747144202,80.80933861110522,20472
2020-07-14,83.53324890136719,86.25715919162917,79.90136851435122,83.53324890136719,26787
2020-07-15,84.16881561279297,88.07308935510956,80.8093294082964,86.25714936840627,18508
2020-07-16,83.53324890136719,84.16882519819015,81.7173087078592,83.98723394974418,1497
2020-07-17,88.07308959960938,88.07308959960938,84.07802023231916,84.44120961612033,15026
2020-07-20,88.07308959960938,90.79699958722615,87.16511960373711,88.98105959548164,10031
2020-07-21,88.98106384277344,89.61664009931715,87.16512376434949,88.34548758622971,12102
2020-07-22,89.7982406616211,89.8890362825147,88.07309615559521,89.8890362825147,6624
2020-07-23,88.07308959960938,90.34301458929002,85.34917961199258,89.88902959135389,15471
2020-07-24,88.52708435058594,89.70744824616524,85.4399846390618,85.4399846390618,4651
2020-07-27,88.07308959960938,90.34301458929002,86.34794522199981,88.61787021168047,14037
2020-07-28,88.52708435058594,88.52708435058594,86.9835379584549,87.07433358259284,8270
2020-07-29,88.25468444824219,88.79947200992275,86.25715314628548,88.61787384694203,13433
2020-07-30,88.61786651611328,88.98105588476862,86.71113098974901,88.98105588476862,13057
2020-07-31,87.61911010742188,88.98106518681185,86.98353384127792,88.98106518681185,9578
2020-08-03,87.70990753173828,88.43628635992826,83.6240422095089,87.89150570241672,19173
2020-08-04,88.07308959960938,90.52460581755994,88.07308959960938,89.88902959135389,16692
2020-08-05,84.71360778808594,89.97982988145723,84.71360778808594,88.89026860069399,14244
2020-08-06,88.07308959960938,88.61787021168047,84.35041400198537,84.89519461405645,17688
2020-08-07,90.61540985107422,90.61540985107422,88.07309104986429,88.07309104986429,66230
2020-08-10,98.0607681274414,98.0607681274414,90.79700752540872,90.79700752540872,39351
2020-08-11,95.33685302734375,99.87670317150297,93.74790547688802,98.5147481282552,25306
2020-08-12,97.15279388427734,98.51474893872982,94.42888377537237,96.24482384797568,32945
2020-08-13,98.96873474121094,99.64971227383394,95.33685456722154,97.15279465421624,13977
2020-08-14,97.15279388427734,98.96873395688066,94.42888377537237,98.96873395688066,5754
2020-08-18,96.24482727050781,99.87670754486659,93.06693203044387,96.24482727050781,7310
2020-08-19,97.83377838134766,98.0607709065944,93.06693535116598,93.52092040165947,16796
2020-08-20,96.24482727050781,98.9687374762769,93.97490209903357,98.9687374762769,5832
2020-08-21,98.96873474121094,99.64971227383394,96.2448246107189,96.2448246107189,10088
2020-08-24,97.15279388427734,98.96873395688066,93.5209137390707,97.15279388427734,11432
2020-08-25,96.24482727050781,97.1527973390975,93.97490209903357,97.1527973390975,15884
2020-08-26,98.0607681274414,98.96873820269549,97.15279805218732,98.96873820269549,15816
2020-08-27,94.88286590576172,100.33068595776717,93.74790339492725,100.33068595776717,6336
2020-08-28,99.42271423339844,99.42271423339844,94.88286426840307,94.88286426840307,1618
2020-08-31,98.0607681274414,99.87670827794959,95.79084293930619,99.87670827794959,17281
2020-09-01,96.24482727050781,99.19572999342432,95.33685720191811,98.0607674076872,60284
2020-09-02,95.33685302734375,96.24482305617559,93.74790547688802,96.24482305617559,9512
2020-09-03,95.33685302734375,95.33685302734375,92.1589579264323,95.33685302734375,13943
2020-09-04,92.61294555664062,96.2448257745481,90.79700544768689,93.06693058387906,11723
2020-09-07,91.70497131347656,93.520911339486,91.02399380372303,93.06692633298364,18703
2020-09-08,91.02399444580078,95.79083704770056,90.7970019409484,92.15895697006263,3588
2020-09-09,93.2939224243164,94.88287000818555,90.79700479252205,90.79700479252205,24606
2020-09-10,95.33685302734375,97.15279308500743,94.88286801292782,94.88286801292782,25232
2020-09-11,96.9258041381836,97.1527966537297,90.79700621843897,95.33685652936092,1700
2020-09-14,94.42888641357422,97.15279659858116,94.42888641357422,96.24482653691219,5323
2020-09-15,95.33685302734375,95.33685302734375,90.79700288318452,94.4288829985119,20692
2020-09-16,91.70497131347656,95.33685136549543,89.88903128746713,95.33685136549543,12896
2020-09-17,89.8890380859375,90.79700816761364,88.07309792258522,90.79700816761364,14677
2020-09-18,94.88286590576172,94.88286590576172,88.0730908407549,88.0730908407549,2179
2020-09-21,93.2939224243164,93.2939224243164,88.07309464874639,88.07309464874639,3548
2020-09-22,93.06693267822266,95.33685786549638,91.25099252840367,95.33685786549638,11383
2020-09-23,95.33685302734375,95.33685302734375,92.1589579264323,94.4288829985119,6754
2020-09-24,96.69880676269531,96.69880676269531,95.33685173786863,95.33685173786863,3957
2020-09-25,92.1589584350586,98.06076365503772,90.79700338429419,94.88286853658742,46501
2020-09-28,93.2939224243164,93.97489996026032,91.70497484044728,92.15895986440988,16735
2020-09-29,94.20189666748047,95.10986675584172,91.70497892448701,94.20189666748047,767
2020-09-30,94.88286590576172,94.88286590576172,92.15895587975899,92.15895587975899,3270
2020-10-01,95.33685302734375,95.79083804175967,94.4288829985119,94.88286801292782,3240
2020-10-02,93.52091979980469,95.33685999009215,92.61294970466095,95.33685999009215,2630
2020-10-05,96.69880676269531,96.69880676269531,92.15895667993966,92.15895667993966,8468
2020-10-06,93.97489929199219,98.06076447860055,92.15895920905514,97.15279443713202,10231
2020-10-07,96.24482727050781,97.1527973390975,93.97490209903357,93.97490209903357,5280
2020-10-08,95.5638427734375,96.24482027538599,93.52091026759204,93.52091026759204,2694
2020-10-09,95.33685302734375,96.24482305617559,94.88286801292782,96.24482305617559,4010
2020-10-13,93.06693267822266,94.88287282804164,92.61294764076791,94.42888779058688,1970
2020-10-14,97.15279388427734,97.15279388427734,91.7049736664674,91.7049736664674,8449
2020-10-15,95.79084014892578,98.06076527093823,94.20189256351705,97.15279522213325,9240
2020-10-16,94.42888641357422,96.24482653691219,94.42888641357422,95.7908415060777,5825
2020-10-19,94.88286590576172,96.69880592309687,94.88286590576172,95.3368509100955,7110
2020-10-20,103.50857543945312,103.50857543945312,93.06692089950829,95.33684579949629,39089
2020-10-21,103.05460357666016,105.32452876557338,97.60678312326843,101.69264846331222,17626
2020-10-22,103.50857543945312,104.41654539944832,102.60060547945791,104.41654539944832,8872
2020-10-23,102.60061645507812,103.05460148364043,99.87670628370438,100.78467634082897,2889
2020-10-26,97.15279388427734,102.60061410208729,97.15279388427734,102.60061410208729,13549
2020-10-27,92.61294555664062,98.9687359379787,88.98106533873315,94.8828706928328,14555
2020-10-28,91.70497131347656,93.520911339486,89.88903128746713,93.520911339486,1517
2020-10-29,93.52091979980469,94.88287494252029,91.70497960951722,91.70497960951722,2237
2020-10-30,93.52091979980469,94.65588241873435,88.98106932408601,93.52091979980469,7852
2020-11-02,95.10985565185547,95.33684814744461,88.98105827094831,93.52090818273139,35033
2020-11-03,95.5638427734375,98.74173778253044,94.42888027019002,95.336850272788,4053
2020-11-04,95.33685302734375,97.15279308500743,89.43504783993676,96.24482305617559,6687
2020-11-05,96.69880676269531,97.15279177097088,93.52091170476636,96.24482175441975,20168
2020-11-06,96.9258041381836,98.06076671591408,95.33685652936092,95.33685652936092,1306
2020-11-09,99.87670135498047,99.87670135498047,97.37978382110596,97.37978382110596,7693
2020-11-10,101.23866271972656,101.23866271972656,98.06076747740332,99.87670761587374,29013
2020-11-11,100.3306884765625,102.60061355521776,98.06076339790724,102.60061355521776,1848
2020-11-12,100.3306884765625,100.3306884765625,95.79083831925198,100.3306884765625,7946
2020-11-13,101.6926498413086,101.6926498413086,96.24482931409563,100.78467975343976,8830
2020-11-16,102.60061645507812,103.28159399792158,98.9687362265798,101.69264639795355,18425
2020-11-17,104.41655731201172,104.41655731201172,99.42272196230681,103.50858724842901,29978
2020-11-18,105.32452392578125,107.14046399346714,102.60061382425243,107.14046399346714,8532
2020-11-19,101.91963958740234,105.32452732417525,101.69264707161749,104.4165572610358,27367
2020-11-20,105.77850341796875,106.23248841117892,104.87053343154842,106.23248841117892,1077
2020-11-24,106.00550079345703,106.68647831461413,103.50858321588095,106.68647831461413,55790
2020-11-25,106.00550079345703,106.91347082166651,105.32452327229991,105.32452327229991,67372
2020-11-26,106.23249053955078,106.23249053955078,105.32452053493923,106.23249053955078,4931
2020-11-27,106.00550079345703,106.2324933005094,103.05459820177622,106.2324933005094,9858
2020-11-30,105.32452392578125,106.9134714850064,102.60061382425243,106.9134714850064,36618
2020-12-01,104.87054443359375,106.23249955610795,102.82761174982244,105.32452947443181,1398
2020-12-02,104.41655731201172,105.32452737559443,99.87670699409817,105.32452737559443,25543
2020-12-03,104.41655731201172,104.87054234380308,102.14663215305494,104.41655731201172,11042
2020-12-04,103.50857543945312,104.41654539944832,100.78466555946751,104.41654539944832,15534
2020-12-09,103.05460357666016,103.05460357666016,99.87670831218165,102.60061853887751,35231
2020-12-10,101.6926498413086,103.50859001704625,98.96873957770211,98.96873957770211,8505
2020-12-11,100.78467559814453,102.600615699012,98.51475047206019,99.87670554771078,19024
2020-12-14,99.42271423339844,100.78466922289704,95.33684926490261,100.78466922289704,13783
2020-12-15,98.5147476196289,99.19572513773694,98.5147476196289,99.19572513773694,62
2020-12-16,98.28775787353516,98.51475038594518,96.24482526184505,96.69881028666508,12044
2020-12-17,98.5147476196289,98.96873263170093,95.56384504116076,95.79083754719677,3016
2020-12-18,98.96873474121094,102.60061491520032,96.2448246107189,102.60061491520032,16127
2020-12-21,96.24482727050781,99.87670754486659,93.74790958188615,99.87670754486659,22866
2020-12-22,98.0607681274414,98.0607681274414,95.56385042049267,96.24482797693324,4707
2020-12-23,97.15279388427734,97.15279388427734,96.24482384797568,96.24482384797568,2
2020-12-28,95.33685302734375,97.15279308500743,92.61294294084821,97.15279308500743,26210
2020-12-29,96.24482727050781,96.92580482195008,93.2939245475913,95.33685720191811,27579
2020-12-30,96.47181701660156,96.69880952722886,93.74790688907399,96.24482450597426,8644
2021-01-04,95.79084014892578,97.15279522213325,93.06693000251083,97.15279522213325,10976
2021-01-05,95.10985565185547,95.10985565185547,92.15895320919647,93.52090818273139,20561
2021-01-06,92.61294555664062,93.52091561111749,91.93196801578297,93.06693058387906,2010
2021-01-07,92.83993530273438,93.29392031643968,90.79700274106052,93.29392031643968,8071
2021-01-08,90.7969970703125,93.52090698242188,90.7969970703125,93.52090698242188,7040
2021-01-11,90.343017578125,90.7970025910804,87.25591810457595,89.8890325651696,6301
2021-01-12,93.52091979980469,93.52091979980469,90.34302446680162,90.43382009086358,10282
2021-01-13,93.06693267822266,94.42888779058688,91.9319700845858,94.42888779058688,7595
2021-01-14,92.61294555664062,96.2448257745481,90.79700544768689,96.2448257745481,2039
2021-01-15,91.70497131347656,93.520911339486,90.79700130047185,92.61294132648128,7125
2021-01-18,91.70497131347656,91.70497131347656,89.61663751266113,89.88903128746713,5125
2021-01-19,89.25345611572266,91.70497240922302,89.25345611572266,90.79700238536932,5281
2021-01-20,89.8890380859375,90.79700816761364,89.43505304509944,89.97983370865272,4601
2021-01-21,88.98106384277344,89.88903388198541,88.98106384277344,89.88903388198541,9167
2021-01-22,88.98106384277344,89.88903388198541,88.98106384277344,88.98106384277344,2619
2021-01-25,89.52584075927734,92.61294014972029,85.34918013797753,87.16512014091322,46446
2021-01-26,90.343017578125,90.343017578125,85.62157621429344,85.62157621429344,4682
2021-01-27,93.52091979980469,93.52091979980469,89.88903941922975,90.34302446680162,8349
2021-01-28,91.70497131347656,96.47181388175133,91.47797881022538,93.97489634598836,13628
2021-01-29,92.61294555664062,93.52091561111749,90.79700544768689,90.79700544768689,943
2021-02-01,93.06693267822266,93.5209177156774,89.4350523785847,93.5209177156774,6112
2021-02-02,92.83993530273438,95.79083789181884,91.25098775476582,95.79083789181884,2196
2021-02-03,91.02399444580078,93.06692698947212,90.7970019409484,93.06692698947212,2913
2021-02-04,92.61294555664062,93.74790812473671,89.07186095872848,89.07186095872848,6309
2021-02-05,92.83993530273438,93.06692780958703,89.88903271364991,89.88903271364991,13834
2021-02-08,88.98106384277344,92.61294399962134,88.98106384277344,91.25098894080337,11431
2021-02-09,89.8890380859375,92.6129483309659,89.43505304509944,89.8890380859375,4551
2021-02-10,90.343017578125,91.7049726169912,89.25345631793665,89.8890325651696,2614
2021-02-11,91.70497131347656,92.15895631997893,89.07185689031058,89.97982690331531,9208
2021-02-12,91.47798156738281,93.06692913803215,90.79700403710453,91.70497407747558,8794
2021-02-17,90.7969970703125,92.61293701171876,90.7969970703125,91.70496704101562,2800
2021-02-18,89.8890380859375,92.6129483309659,88.89027238154614,92.6129483309659,8486
2021-02-19,89.8890380859375,89.8890380859375,88.61787858613852,89.8890380859375,15969
2021-02-22,88.07308959960938,89.79823397721893,87.25591521787207,87.25591521787207,3171
2021-02-23,84.44121551513672,89.34425522082283,84.44121551513672,86.25715563374182,3311
2021-02-24,88.98106384277344,88.98106384277344,85.34918368592554,86.25715372513751,2895
2021-02-25,86.4387435913086,90.7970024813164,86.25715235725058,90.7970024813164,5483
2021-02-26,87.16512298583984,87.16512298583984,84.62280412784821,86.25715295473735,5051
2021-03-01,88.07308959960938,89.88902959135389,86.25714960786485,86.25714960786485,7183
2021-03-02,87.61911010742188,88.0730951338852,87.16512508095855,88.0730951338852,12901
2021-03-03,88.07308959960938,89.43504459341777,85.98475583819864,89.43504459341777,14793
2021-03-04,88.07308959960938,88.07308959960938,86.71113460580098,88.07308959960938,20743
2021-03-05,88.98106384277344,88.98106384277344,87.16512376434949,88.07309380356146,19594
2021-03-08,88.98106384277344,89.88903388198541,86.52954750780577,89.88903388198541,6496
2021-03-09,94.88286590576172,94.88286590576172,86.25715082341975,86.71113582775354,39011
2021-03-10,93.06693267822266,94.42888779058688,90.79700749094893,94.42888779058688,14490
2021-03-11,93.52091979980469,94.42888989494843,92.15896465708909,94.42888989494843,15471
2021-03-12,93.74790954589844,94.4288870970793,92.15896192647644,93.52091702883816,199501
2021-03-15,94.88286590576172,95.7908359144293,90.79700086675763,94.42888090142793,9200
2021-03-16,95.33685302734375,96.24482305617559,93.97489798409597,94.4288829985119,15064
2021-03-17,94.88286590576172,95.7908359144293,92.61294088409278,93.29391839059346,40327
2021-03-18,92.61294555664062,94.8828706928328,91.25099047492532,94.42888566559436,12302
2021-03-19,98.96873474121094,99.4227197629596,92.61294443672949,92.61294443672949,23123
2021-03-22,97.15279388427734,98.060763920579,95.33685381167403,98.060763920579,31051
2021-03-23,95.33685302734375,98.96873314267113,95.33685302734375,96.69880807059151,8677
2021-03-25,95.33685302734375,95.33685302734375,90.79700288318452,90.79700288318452,6500
2021-03-26,96.69880676269531,97.15279177097088,93.52091170476636,95.33685173786863,3525
2021-03-29,96.24482727050781,97.1527973390975,93.97490209903357,97.1527973390975,2328
2021-03-30,96.69880676269531,96.69880676269531,91.47797916752633,96.24482175441975,2594
2021-03-31,97.37979125976562,98.06076882102272,93.52091841264205,97.1527987393466,39586
2021-04-05,97.15279388427734,97.15279388427734,92.61294370276906,95.33685381167403,17491
2021-04-06,97.60678100585938,98.51475106172782,95.33685586618822,95.33685586618822,15630
2021-04-07,97.83377838134766,98.51475595708789,94.42889050264645,97.15280080560741,2489
2021-04-08,96.24482727050781,97.60678237339235,94.42888713332842,94.88287216762326,10888
2021-04-09,96.69880676269531,96.9257992668331,92.61294168821523,92.61294168821523,6957
2021-04-12,95.79084014892578,98.51475029534073,95.79084014892578,96.69881019773077,14034
2021-04-13,97.15279388427734,97.15279388427734,95.33685381167403,95.33685381167403,15437
2021-04-14,98.96873474121094,98.96873474121094,93.52091448022685,93.52091448022685,6936
2021-04-15,98.0607681274414,99.42272324032254,96.47182049574675,99.19573072150902,9624
2021-04-16,99.87670135498047,99.87670135498047,96.24482130570844,99.87670135498047,11389
2021-04-19,100.78467559814453,100.78467559814453,97.60678042162645,98.51475047206019,6882
2021-04-20,101.91963958740234,102.1466321031872,98.96873688219917,98.96873688219917,15490
2021-04-21,109.8643798828125,110.77234996448864,101.69264914772727,101.69264914772727,34732
2021-04-22,116.22016906738281,116.22016906738281,108.95640850067139,110.77234864234924,15661
2021-04-23,116.67414855957031,123.48392376732733,111.68031340721517,117.58211858727125,13845
2021-04-26,115.31219482421875,116.6741498811977,114.40422478623277,116.22016486220473,6634
2021-04-27,117.12812805175781,117.12812805175781,111.68030814237373,114.40421809706577,21264
2021-04-28,119.85205078125,120.30603582208806,116.44716297496448,117.1281405362216,47355
2021-04-29,125.75384521484375,125.75384521484375,119.85204020476084,119.85204020476084,13840
2021-04-30,129.61273193359375,131.65566466109348,125.29987395331655,126.66182910498304,12773
2021-05-03,130.1328125,133.27145176252318,125.54557050092764,133.27145176252318,2836
2021-05-04,129.64993286132812,130.1328003952623,127.4770289586243,129.40849909436105,1301
2021-05-05,126.51129913330078,128.44276934907637,125.545564025413,127.47703424118858,9156
2021-05-06,125.06269073486328,128.44276345742716,121.19975048050458,126.5112933302478,4308
2021-05-07,127.4770278930664,127.4770278930664,121.19975000439268,125.5455577734745,15513
2021-05-10,125.5455551147461,129.891362791795,125.5455551147461,129.64992903195895,12427
2021-05-11,125.06269073486328,125.54555826665812,120.71688294870974,125.54555826665812,3190
2021-05-12,128.44276428222656,130.37423442180892,125.30412530540524,125.54555907285304,12649
2021-05-13,129.4084930419922,130.37422806469363,123.85551666145894,128.44275801929075,1212
2021-05-14,130.37423706054688,133.27144232855903,127.47703179253473,133.27144232855903,10077
2021-05-17,125.5455551147461,133.2714354294997,123.61408503605769,130.3742303114671,2577
2021-05-18,123.61408996582031,126.99416273832321,121.68261981010437,123.61408996582031,1496
2021-05-19,119.75115203857422,121.68262223274476,115.88821165023312,121.68262223274476,3000
2021-05-20,124.09695434570312,125.54555692561405,119.75114660597033,120.4754478959258,6143
2021-05-21,125.06269073486328,126.5112933302478,120.71688294870974,123.61408813947877,16860
2021-05-26,127.23560333251953,128.4427722445928,121.19975877215333,124.82126550837306,1905
2021-05-27,125.5455551147461,126.99415767376239,121.68261495736928,124.57982007540188,13460
2021-05-28,126.51129913330078,126.51129913330078,124.5798289175252,125.0626964714691,13342
2021-05-31,126.51129913330078,127.47703424118858,123.61409380963741,123.61409380963741,15487
2021-06-01,132.3057098388672,132.3057098388672,120.7168885391124,120.7168885391124,14443
2021-06-02,138.10011291503906,140.0315830257389,132.30570258293952,132.30570258293952,15695
2021-06-03,140.03158569335938,140.03158569335938,134.23717525087554,138.10011554586475,5992
2021-06-04,142.92880249023438,142.92880249023438,137.37582536645837,140.03159703435125,17011
2021-06-07,147.27459716796875,154.03474261174435,142.9287893826844,142.9287893826844,19217
