Price,('Close', 'TECO2.BA'),('High', 'TECO2.BA'),('Low', 'TECO2.BA'),('Open', 'TECO2.BA'),('Volume', 'TECO2.BA')
2021-10-25,213.9499969482422,218.0,213.0,217.8000030517578,91264
2021-10-26,217.5500030517578,218.5,214.0,217.9499969482422,104590
2021-10-27,211.10000610351562,218.5,207.0,217.5,80588
2021-10-28,209.6999969482422,211.89999389648438,204.75,211.89999389648438,68817
2021-10-29,207.8000030517578,210.1999969482422,205.8000030517578,208.0,222060
2021-11-01,217.5500030517578,218.0,208.35000610351562,208.35000610351562,77865
2021-11-02,219.0500030517578,219.75,213.1999969482422,217.14999389648438,86581
2021-11-03,218.9499969482422,223.1999969482422,216.25,219.0,63393
2021-11-04,215.10000610351562,220.4499969482422,214.0,218.9499969482422,55139
2021-11-05,218.0,218.5,210.0,218.5,141053
2021-11-08,224.0,224.6999969482422,218.0,220.0,82615
2021-11-09,225.8000030517578,230.0,222.5,224.6999969482422,127625
2021-11-10,231.1999969482422,231.9499969482422,221.5,221.5,193555
2021-11-11,236.25,238.9499969482422,232.0,232.0,123037
2021-11-12,231.85000610351562,238.0,224.10000610351562,236.35000610351562,216017
2021-11-15,226.5,241.0,223.0,234.14999389648438,167963
2021-11-16,226.5,230.0,222.0,226.5,76656
2021-11-17,225.5,229.0,220.0,226.5,64416
2021-11-18,235.64999389648438,239.0,222.0,228.75,119401
2021-11-19,223.6999969482422,239.0,222.0,235.75,78211
2021-11-23,210.5,224.0,208.0500030517578,221.4499969482422,41393
2021-11-24,214.3000030517578,218.5,206.5,210.5,101333
2021-11-25,214.39999389648438,218.0,210.0,212.14999389648438,16094
2021-11-26,206.60000610351562,216.5500030517578,206.0,216.5500030517578,97447
2021-11-29,209.1999969482422,213.0,199.0,205.0,44508
2021-11-30,214.10000610351562,219.64999389648438,208.0,210.0,76917
2021-12-01,217.35000610351562,219.89999389648438,210.0500030517578,216.25,58809
2021-12-02,218.5,221.6999969482422,214.0,218.0,131746
2021-12-03,217.1999969482422,223.0,215.0,217.0,66837
2021-12-06,217.75,220.0,216.6999969482422,219.0,30950
2021-12-07,224.89999389648438,226.0,215.5500030517578,215.5500030517578,82520
2021-12-09,218.25,231.5,214.5,231.5,39771
2021-12-10,213.35000610351562,220.25,212.0,220.0,30708
2021-12-13,203.10000610351562,217.0,202.6999969482422,215.5,36416
2021-12-14,204.1999969482422,212.0500030517578,203.0,203.0,26897
2021-12-15,196.14999389648438,208.25,193.5,205.0,52964
2021-12-16,198.60000610351562,205.9499969482422,195.3000030517578,195.3000030517578,35996
2021-12-17,203.75,207.75,198.60000610351562,198.60000610351562,48673
2021-12-20,202.35000610351562,205.5,199.0,203.75,38956
2021-12-21,207.10000610351562,211.85000610351562,202.0,206.0,20290
2021-12-22,204.0,213.0,203.10000610351562,207.10000610351562,20662
2021-12-23,211.0,211.5,204.0,206.0500030517578,25912
2021-12-27,213.0,217.35000610351562,209.0,211.0,102795
2021-12-28,206.75,217.25,205.25,213.5,48443
2021-12-29,208.3000030517578,211.4499969482422,205.0,207.0,20616
2021-12-30,202.3000030517578,214.10000610351562,201.4499969482422,211.0,118669
2022-01-03,208.10000610351562,210.0,202.39999389648438,202.39999389648438,86630
2022-01-04,211.89999389648438,212.0,208.75,209.5,22705
2022-01-05,210.39999389648438,215.0,207.75,215.0,27019
2022-01-06,208.10000610351562,212.5,204.10000610351562,212.5,60811
2022-01-07,209.5500030517578,214.0,206.0,208.0,13199
2022-01-10,210.1999969482422,211.60000610351562,206.0,208.0,26253
2022-01-11,213.9499969482422,214.5,208.10000610351562,208.10000610351562,30456
2022-01-12,213.0,216.0,210.0,211.0,35731
2022-01-13,209.6999969482422,217.25,207.10000610351562,213.0,24643
2022-01-14,211.35000610351562,214.14999389648438,206.14999389648438,209.6999969482422,18867
2022-01-17,212.89999389648438,213.1999969482422,205.0,213.1999969482422,8171
2022-01-18,210.75,213.0,207.0,210.0,15983
2022-01-19,210.5,214.0,206.75,210.75,31557
2022-01-20,222.0,222.0,207.75,210.5,82404
2022-01-21,220.1999969482422,222.0,210.0,222.0,45130
2022-01-24,217.89999389648438,222.0,213.0,222.0,65031
2022-01-25,220.25,222.0,210.5500030517578,210.5500030517578,18301
2022-01-26,225.14999389648438,232.75,216.10000610351562,220.0,99206
2022-01-27,223.0,228.0,220.0,220.0,21768
2022-01-28,230.0,236.0,223.0,227.5,55012
2022-01-31,232.64999389648438,234.60000610351562,228.0,231.0,82019
2022-02-01,232.5,235.0,228.0,233.0,141017
2022-02-02,227.64999389648438,237.9499969482422,225.0,232.5,72711
2022-02-03,228.10000610351562,229.4499969482422,223.0,223.1999969482422,87262
2022-02-04,227.14999389648438,231.9499969482422,221.0,221.0,49895
2022-02-07,226.9499969482422,231.9499969482422,223.0,230.0,24486
2022-02-08,226.0,230.0,222.39999389648438,227.1999969482422,232998
2022-02-09,222.0,229.0,221.0,226.25,20697
2022-02-10,226.75,227.0,219.10000610351562,224.0,49410
2022-02-11,235.0500030517578,240.35000610351562,224.0,224.0,113230
2022-02-14,231.5,240.0,226.5,234.75,33514
2022-02-15,233.35000610351562,237.0,227.35000610351562,232.0,28297
2022-02-16,232.89999389648438,237.0,229.0,229.0,38298
2022-02-17,228.14999389648438,240.0,220.0,232.89999389648438,41686
2022-02-18,230.0,235.0,225.10000610351562,225.10000610351562,91996
2022-02-21,227.5,230.0,223.0,230.0,10227
2022-02-22,227.3000030517578,229.89999389648438,224.5,227.0,53829
2022-02-23,226.89999389648438,231.10000610351562,224.5,230.0,60887
2022-02-24,218.6999969482422,226.89999389648438,213.0,225.75,79166
2022-02-25,218.14999389648438,230.0,215.0,218.0,121494
2022-03-02,216.3000030517578,220.5,210.0,215.0,44824
2022-03-03,213.75,220.0,208.4499969482422,219.5,64369
2022-03-04,206.1999969482422,215.0,204.0,210.0,55004
2022-03-07,197.3000030517578,205.0,194.10000610351562,205.0,78618
2022-03-08,199.8000030517578,201.1999969482422,195.5,197.3000030517578,109527
2022-03-09,199.10000610351562,203.8000030517578,194.5,200.0,61897
2022-03-10,202.85000610351562,204.14999389648438,194.75,200.0,118173
2022-03-11,202.10000610351562,207.0,200.0,204.0,32047
2022-03-14,192.5,203.0,191.0,203.0,62833
2022-03-15,195.8000030517578,198.5,186.60000610351562,190.0,19903
2022-03-16,199.89999389648438,209.5,190.0,190.0,40458
2022-03-17,202.5,205.0,195.14999389648438,196.0,30352
2022-03-18,204.0,210.75,202.5500030517578,210.75,13519
2022-03-21,205.35000610351562,207.9499969482422,203.39999389648438,205.0,28075
2022-03-22,208.89999389648438,215.75,206.0,209.25,126631
2022-03-23,214.35000610351562,217.0,208.89999389648438,213.0,35089
2022-03-25,226.64999389648438,227.35000610351562,219.0,222.5,155741
2022-03-28,223.0,229.25,221.0,229.25,44813
2022-03-29,218.0,226.64999389648438,217.75,222.0,72352
2022-03-30,227.25,229.75,216.5500030517578,222.35000610351562,80312
2022-03-31,227.3000030517578,231.0,221.10000610351562,228.0,77642
2022-04-01,229.1999969482422,232.5,225.75,228.0,68088
2022-04-04,242.0,242.5500030517578,229.60000610351562,233.0,214483
2022-04-05,234.25,249.0,232.0,243.9499969482422,175715
2022-04-06,239.1999969482422,243.5500030517578,227.6999969482422,229.0,179213
2022-04-07,240.35000610351562,244.0,235.60000610351562,242.0,139939
2022-04-08,246.89999389648438,248.0,240.0,240.0,91096
2022-04-11,240.0500030517578,249.8000030517578,238.0,244.0,30750
2022-04-12,233.0,241.0,232.75,241.0,26599
2022-04-13,240.39999389648438,240.5,232.0,232.89999389648438,59065
2022-04-18,238.4499969482422,241.0,233.10000610351562,241.0,46845
2022-04-19,244.89999389648438,246.0,238.8000030517578,238.8000030517578,116876
2022-04-20,245.0,247.0,240.89999389648438,245.0,100458
2022-04-21,241.5,249.89999389648438,239.75,244.35000610351562,87424
2022-04-22,243.89999389648438,249.75,241.14999389648438,242.0,57153
2022-04-25,236.75,242.0,228.0,242.0,52828
2022-04-26,228.5,238.0,228.0,235.0,34768
2022-04-27,234.9499969482422,240.0,226.3000030517578,226.3000030517578,62807
2022-04-28,242.89999389648438,244.8000030517578,234.14999389648438,239.64999389648438,37084
2022-04-29,226.0,247.75,225.0,247.75,94659
2022-05-02,229.8000030517578,234.0,224.1999969482422,227.0,65602
2022-05-03,235.89999389648438,236.5,229.0500030517578,229.8000030517578,33408
2022-05-04,232.60000610351562,237.0,230.0,237.0,65019
2022-05-05,221.89999389648438,234.0,220.25,234.0,14373
2022-05-06,217.25,221.0,212.0,219.0,40144
2022-05-09,205.60000610351562,217.25,205.0,217.25,49179
2022-05-10,202.60000610351562,209.75,196.75,206.3000030517578,34144
2022-05-11,213.85000610351562,214.5,200.0,200.0,26720
2022-05-12,213.9499969482422,218.0,208.89999389648438,212.0,31698
2022-05-13,221.1999969482422,224.0,215.5,215.5,19977
2022-05-16,224.25,230.0,215.0,220.5,22501
2022-05-17,230.6999969482422,232.9499969482422,221.75,226.0,31668
2022-05-19,217.4499969482422,225.75,215.0,225.0,85105
2022-05-20,215.35000610351562,220.0,212.10000610351562,217.25,38060
2022-05-23,222.1999969482422,225.0,210.0,214.0,116955
2022-05-24,222.5,223.6999969482422,218.0,222.5500030517578,26029
2022-05-26,228.4499969482422,229.5,221.0,224.75,72190
2022-05-27,232.0,234.0,223.89999389648438,230.0,105820
2022-05-30,230.3000030517578,234.0,230.0,234.0,4638
2022-05-31,222.35000610351562,234.89999389648438,218.25,231.0,31095
2022-06-01,221.5500030517578,226.39999389648438,216.85000610351562,225.0,17003
2022-06-02,223.3000030517578,227.14999389648438,222.0,222.0,30924
2022-06-03,215.5,219.0,210.0,213.5,639559
2022-06-06,215.0500030517578,223.0,211.5,217.64999389648438,90152
2022-06-07,215.64999389648438,219.35000610351562,215.5,217.3000030517578,31679
2022-06-08,210.25,219.0,206.0,217.8000030517578,230394
2022-06-09,210.60000610351562,212.75,208.0,212.3000030517578,44983
2022-06-10,217.0500030517578,218.0,208.8000030517578,212.75,94680
2022-06-13,220.9499969482422,223.0,212.75,218.0,72850
2022-06-14,220.75,223.8000030517578,218.5,223.14999389648438,13315
2022-06-15,223.6999969482422,224.0,220.0,222.9499969482422,31748
2022-06-16,225.0500030517578,230.0,221.25,223.0,88523
2022-06-21,228.9499969482422,229.0,220.0,225.0500030517578,61560
2022-06-22,221.5,230.0,220.25,228.5,23481
2022-06-23,219.6999969482422,225.9499969482422,212.0,223.5,22809
2022-06-24,216.0500030517578,224.10000610351562,212.0,221.89999389648438,28129
2022-06-27,216.25,218.1999969482422,210.0,212.0,22349
2022-06-28,226.60000610351562,230.0500030517578,216.5,219.89999389648438,40753
2022-06-29,225.0500030517578,227.5,222.9499969482422,226.0,26364
2022-06-30,226.5,229.5500030517578,218.0,225.89999389648438,40998
2022-07-01,234.5500030517578,235.0,226.5,230.0,111850
2022-07-04,236.35000610351562,238.0,221.14999389648438,232.0,61888
2022-07-05,244.0,258.5,231.0,240.3000030517578,62143
2022-07-06,246.6999969482422,250.0,239.14999389648438,245.85000610351562,55215
2022-07-07,256.0,257.0,247.4499969482422,250.0,208974
2022-07-08,258.79998779296875,263.0,249.5,255.0,174835
2022-07-11,252.60000610351562,259.0,242.10000610351562,259.0,81046
2022-07-12,247.25,255.0500030517578,246.35000610351562,252.0,126774
2022-07-13,248.5,252.6999969482422,242.0,244.0,39039
2022-07-14,237.5,244.5,232.4499969482422,244.5,147115
2022-07-15,244.3000030517578,247.0,238.0,238.0,22467
2022-07-18,247.0,249.0,243.0,246.75,61024
2022-07-19,244.64999389648438,250.0,244.0,249.4499969482422,105309
2022-07-20,241.89999389648438,247.0,238.10000610351562,247.0,146070
2022-07-21,254.35000610351562,255.0,238.0,240.0,77585
2022-07-22,253.3000030517578,254.89999389648438,241.64999389648438,253.0,163798
2022-07-25,258.8500061035156,261.0,250.25,253.3000030517578,82412
2022-07-26,265.79998779296875,270.0,256.70001220703125,259.0,39211
2022-07-27,283.0,285.20001220703125,263.5,266.1000061035156,199847
2022-07-28,274.0,289.0,268.04998779296875,289.0,319425
2022-07-29,259.25,279.0,258.0,277.1499938964844,227664
2022-08-01,247.0,269.6000061035156,240.3000030517578,259.95001220703125,248078
2022-08-02,250.0,254.35000610351562,245.0,248.0,56653
2022-08-03,256.54998779296875,261.0,245.0,261.0,71845
2022-08-04,255.0,264.0,252.0,264.0,77330
2022-08-05,252.89999389648438,260.1000061035156,251.0,260.0,90450
2022-08-08,260.8999938964844,262.95001220703125,251.0,255.0,70568
2022-08-09,258.0,266.1000061035156,255.0,260.0,78259
2022-08-10,256.45001220703125,258.0,252.0,255.39999389648438,61553
2022-08-11,255.5500030517578,260.0,253.89999389648438,255.0,74915
2022-08-12,263.95001220703125,265.0,251.5,253.5,50270
2022-08-16,255.89999389648438,269.5,254.5,266.3999938964844,117430
2022-08-17,261.8999938964844,262.5,254.0,258.0,102641
2022-08-18,270.54998779296875,271.5,261.0,265.0,86889
2022-08-19,271.0,272.0,257.54998779296875,270.0,23023
2022-08-22,265.70001220703125,273.70001220703125,262.8500061035156,273.70001220703125,135523
2022-08-23,270.95001220703125,274.3500061035156,264.0,265.0,114686
2022-08-24,278.45001220703125,279.3500061035156,266.0,271.5,204825
2022-08-25,291.75,294.6000061035156,275.0,281.25,360814
2022-08-26,291.0,292.8500061035156,283.0,292.0,307571
2022-08-29,298.8500061035156,300.0,288.0,291.0,218046
2022-08-30,291.6499938964844,297.5,289.0,297.0,127644
2022-08-31,277.1000061035156,290.29998779296875,274.54998779296875,290.0,268855
2022-09-01,268.5,278.5,266.0,277.1000061035156,116180
2022-09-05,272.3999938964844,279.5,263.0,268.5,52512
2022-09-06,265.0,272.0,260.0,272.0,153459
2022-09-07,271.6499938964844,272.1499938964844,261.0,263.0,141335
2022-09-08,269.04998779296875,273.70001220703125,268.0,272.0,194397
2022-09-09,272.20001220703125,276.1499938964844,266.5,269.04998779296875,126625
2022-09-12,278.0,287.0,273.3999938964844,273.3999938964844,109335
2022-09-13,267.29998779296875,280.0,267.0,280.0,103559
2022-09-14,276.1000061035156,278.6499938964844,264.75,268.5,29975
2022-09-15,273.1000061035156,285.0,269.5,285.0,115747
2022-09-16,265.6499938964844,272.5,264.0,269.0,116111
2022-09-19,279.20001220703125,284.95001220703125,265.0,267.0,215026
2022-09-20,272.04998779296875,279.5,269.5,278.20001220703125,128836
2022-09-21,267.95001220703125,274.95001220703125,266.0,270.0,102289
2022-09-22,279.1499938964844,281.5,265.5,265.5,116526
2022-09-23,261.04998779296875,277.0,260.1499938964844,277.0,178247
2022-09-26,245.0,261.0,242.89999389648438,261.0,184331
2022-09-27,246.64999389648438,252.8000030517578,245.0,246.1999969482422,45575
2022-09-28,252.8000030517578,256.8999938964844,243.5,249.0,34473
2022-09-29,251.89999389648438,252.39999389648438,246.5,251.5,35707
2022-09-30,252.1999969482422,256.0,248.75,252.0,18466
2022-10-03,262.0,265.0,255.25,260.0,39298
2022-10-04,262.8500061035156,269.0,261.0,269.0,34395
2022-10-05,267.45001220703125,268.0,259.0,262.5,19060
2022-10-06,266.1499938964844,269.8999938964844,262.1499938964844,269.0,63543
2022-10-11,252.0500030517578,260.8500061035156,246.5,256.29998779296875,146130
2022-10-12,246.8000030517578,254.85000610351562,245.0,254.85000610351562,20391
2022-10-13,253.60000610351562,256.29998779296875,245.1999969482422,245.6999969482422,49517
2022-10-14,243.39999389648438,257.0,242.5500030517578,255.0,55133
2022-10-17,251.0,252.0,243.25,243.25,31195
2022-10-18,246.5500030517578,252.0,244.0,250.0,36643
2022-10-19,245.14999389648438,248.5500030517578,238.0,248.0,81131
2022-10-20,241.0500030517578,250.0,232.0,245.14999389648438,92935
2022-10-21,249.1999969482422,249.5,241.0,241.0,20013
2022-10-24,248.89999389648438,255.0,240.0,255.0,74788
2022-10-25,259.0,259.75,246.6999969482422,251.0,79180
2022-10-26,259.04998779296875,263.8999938964844,255.35000610351562,260.0,81964
2022-10-27,261.6499938964844,262.70001220703125,256.0,260.0,85224
2022-10-28,258.0,265.04998779296875,254.75,262.0,90469
2022-10-31,258.8500061035156,260.0,252.3000030517578,256.8999938964844,39008
2022-11-01,262.79998779296875,267.54998779296875,258.0,258.8999938964844,198684
2022-11-02,256.20001220703125,263.20001220703125,255.0,262.5,63025
2022-11-03,261.5,263.0,254.5,255.0,42575
2022-11-04,259.70001220703125,264.70001220703125,258.54998779296875,261.5,48843
2022-11-07,251.0,265.20001220703125,251.0,259.75,26374
2022-11-08,253.0,263.5,249.0,256.0,44115
2022-11-09,247.0,254.0,245.0,250.0,113473
2022-11-10,250.0,255.0,241.25,252.0,39888
2022-11-11,245.6999969482422,253.0,245.0,250.0,100027
2022-11-14,252.0,254.0,240.0,247.0,128443
2022-11-15,257.79998779296875,263.95001220703125,251.0,253.0,92504
2022-11-16,266.0,267.5,258.0,258.0,331322
2022-11-17,265.0,270.0,265.0,265.5,184123
2022-11-18,269.5,270.0,252.0,263.0,145043
2022-11-22,281.3999938964844,282.0,267.79998779296875,271.8999938964844,316151
2022-11-23,283.6000061035156,290.0,280.0,283.0,425512
2022-11-24,287.0,289.8999938964844,283.0,284.0,129446
2022-11-25,289.45001220703125,294.0,283.0,289.0,744127
2022-11-28,279.0,293.0,279.0,289.0,518538
2022-11-29,293.0,293.0,280.0,281.5,350901
2022-11-30,290.0,296.0,283.0,291.20001220703125,201389
2022-12-01,288.0,297.0,286.5,290.0,377574
2022-12-02,308.0,311.0,287.0,294.5,617240
2022-12-05,303.0,312.6499938964844,297.20001220703125,302.0,156635
2022-12-06,307.95001220703125,310.0,296.5,296.5,115807
2022-12-07,314.75,320.0,300.5,307.1000061035156,253064
2022-12-12,306.54998779296875,313.5,291.5,310.0,99685
2022-12-13,296.0,323.0,291.5,312.5,244217
2022-12-14,293.0,308.0,283.8999938964844,305.0,235102
2022-12-15,289.0,296.0,285.54998779296875,293.0,177208
2022-12-16,285.70001220703125,295.0,273.0,287.45001220703125,158484
2022-12-19,290.0,293.3500061035156,283.0,290.0,115198
2022-12-20,287.5,293.5,283.0,290.0,9669
2022-12-21,306.70001220703125,312.0,290.0,296.0,262000
2022-12-22,313.04998779296875,315.5,302.5,309.0,112902
2022-12-23,333.0,334.0,311.0,317.5,175080
2022-12-26,340.0,350.0,329.0,333.0,78993
2022-12-27,359.95001220703125,360.0,330.0,350.0,67025
2022-12-28,372.25,374.0,354.0,357.0,243814
2022-12-29,359.1000061035156,375.0,359.1000061035156,372.0,131069
2022-12-30,375.29998779296875,378.45001220703125,351.0,360.0,185799
2023-01-02,383.8999938964844,385.0,365.0,366.5,51331
2023-01-03,363.5,384.5,355.04998779296875,375.0,160921
2023-01-04,368.6499938964844,373.0,344.5,363.0,102737
2023-01-05,374.0,378.0,360.0,364.5,152271
2023-01-06,373.0,382.0,363.3500061035156,373.0,145982
2023-01-09,373.79998779296875,379.0,362.0,362.0,128158
2023-01-10,368.5,379.5,365.0,377.0,66854
2023-01-11,395.5,398.20001220703125,368.45001220703125,369.0,134369
2023-01-12,410.0,411.5,392.5,400.0,109228
2023-01-13,428.0,433.20001220703125,400.04998779296875,420.0,184671
2023-01-16,445.0,449.0,429.0,429.0,180853
2023-01-17,472.0,473.54998779296875,430.0,440.0,279166
2023-01-18,419.0,490.0,410.0,473.0,345544
2023-01-19,415.0,420.0,391.0,417.0,255492
2023-01-20,443.0,446.95001220703125,421.0,425.0,164618
2023-01-23,456.3500061035156,460.5,437.0,446.0,131718
2023-01-24,466.0,471.04998779296875,440.1000061035156,460.0,254358
2023-01-25,493.29998779296875,499.6499938964844,447.0,461.5,112788
2023-01-26,499.8999938964844,509.0,481.0,495.0,127526
2023-01-27,487.3500061035156,498.0,470.0,498.0,82262
2023-01-30,461.0,489.95001220703125,461.0,483.0,84596
2023-01-31,473.8999938964844,480.95001220703125,456.95001220703125,461.0,142628
2023-02-01,471.5,479.0,450.45001220703125,477.0,105972
2023-02-02,459.1499938964844,475.0,457.3500061035156,472.0,51682
2023-02-03,427.0,475.0,425.5,475.0,144322
2023-02-06,427.3999938964844,439.0,414.95001220703125,429.0,44131
2023-02-07,436.5,437.0,410.0,422.0,117798
2023-02-08,455.5,456.0,433.0,435.0,135383
2023-02-09,435.0,470.0,431.0,456.0,78951
2023-02-10,435.5,445.0,431.0,445.0,46140
2023-02-13,451.5,454.0,426.0,432.0,38619
2023-02-14,440.8500061035156,459.54998779296875,440.5,454.0,116613
2023-02-15,430.8999938964844,450.0,425.0,444.5,85868
2023-02-16,447.5,449.5,430.0,432.0,66815
2023-02-17,424.0,451.0,414.0,451.0,153606
2023-02-22,408.0,425.0,405.0,423.0,95801
2023-02-23,420.0,420.0,408.0,410.0,50832
2023-02-24,408.5,422.0,405.29998779296875,422.0,55494
2023-02-27,411.0,420.5,410.0,412.0,59174
2023-02-28,411.0,418.0,406.1000061035156,406.1000061035156,49612
2023-03-01,405.0,417.0,396.6499938964844,407.1000061035156,132223
2023-03-02,387.0,408.0,386.5,408.0,97141
2023-03-03,384.3999938964844,393.0,381.0,387.0,121886
2023-03-06,384.0,393.0,380.0,385.0,87312
2023-03-07,381.0,387.70001220703125,376.6000061035156,382.0,142790
2023-03-08,387.54998779296875,392.0,376.0,385.0,270194
2023-03-09,380.0,399.0,378.0,393.0,81769
2023-03-10,379.5,384.95001220703125,365.1000061035156,381.25,126702
2023-03-13,362.29998779296875,389.0,360.0,374.95001220703125,130944
2023-03-14,353.3500061035156,380.20001220703125,352.04998779296875,362.0,218240
2023-03-15,332.25,350.0,328.8500061035156,350.0,213180
2023-03-16,352.45001220703125,355.45001220703125,331.95001220703125,332.5,115105
2023-03-17,344.3500061035156,352.45001220703125,340.6000061035156,352.0,125613
2023-03-20,340.0,354.25,337.0,345.5,115334
2023-03-21,351.5,358.0,345.0,345.0,191216
2023-03-22,348.3500061035156,357.95001220703125,340.0,345.25,83801
2023-03-23,334.3500061035156,354.95001220703125,332.0,346.0,120886
2023-03-27,357.04998779296875,358.0,340.0,340.0,85553
2023-03-28,388.54998779296875,389.8999938964844,358.54998779296875,360.0,399013
2023-03-29,400.45001220703125,409.0,395.04998779296875,399.5,163115
2023-03-30,404.04998779296875,410.0,392.1000061035156,399.6499938964844,67661
2023-03-31,406.3999938964844,416.0,396.8999938964844,404.0,119447
2023-04-03,412.70001220703125,417.70001220703125,406.0,410.25,39383
2023-04-04,400.8500061035156,421.75,397.6000061035156,412.5,72497
2023-04-05,416.3999938964844,418.0,392.0,400.0,58032
2023-04-10,432.45001220703125,433.0,418.79998779296875,422.0,181224
2023-04-11,436.8500061035156,441.0,429.25,433.0,63795
2023-04-12,444.29998779296875,447.0,434.70001220703125,444.0,93175
2023-04-13,441.95001220703125,464.0,441.3999938964844,447.0,169252
2023-04-14,459.75,462.5,442.0,445.0,69071
2023-04-17,463.79998779296875,470.5,453.8500061035156,468.04998779296875,81474
2023-04-18,463.8999938964844,478.0,463.1000061035156,478.0,81739
2023-04-19,436.8999938964844,459.95001220703125,430.0,459.95001220703125,205120
2023-04-20,444.20001220703125,449.1000061035156,425.0,432.0,59595
2023-04-21,455.5,460.0,440.0,449.0,72752
2023-04-24,461.1000061035156,465.0,441.8500061035156,451.0,76752
2023-04-25,467.8999938964844,472.0,456.8500061035156,470.0,183658
2023-04-26,485.25,487.0,442.8500061035156,462.0,78801
2023-04-27,467.8500061035156,489.0,461.20001220703125,488.0,50150
2023-04-28,470.29998779296875,479.95001220703125,453.20001220703125,460.8999938964844,80980
2023-05-02,457.5,472.0,449.0,472.0,70495
2023-05-03,460.8999938964844,470.0,452.3500061035156,457.0,130684
2023-05-04,451.3999938964844,477.5,442.8500061035156,454.5,87199
2023-05-05,464.6000061035156,474.54998779296875,440.0,440.0,63046
2023-05-08,470.20001220703125,476.95001220703125,457.6499938964844,464.0,78020
2023-05-09,469.8500061035156,473.0,459.0,470.0,29006
2023-05-10,485.70001220703125,490.0,464.0,475.0,58045
2023-05-11,477.45001220703125,494.79998779296875,470.0,494.79998779296875,52652
2023-05-12,480.3999938964844,489.5,470.0,475.0,82831
2023-05-15,479.1499938964844,490.79998779296875,450.0,490.79998779296875,63006
2023-05-16,466.75,487.0,465.0,484.3999938964844,69499
2023-05-17,478.75,485.0,466.0,466.0,58256
2023-05-18,477.54998779296875,481.0,467.0,481.0,42787
2023-05-19,479.79998779296875,490.0,472.0,479.3500061035156,120832
2023-05-22,467.04998779296875,489.0,461.0,480.5,190490
2023-05-23,475.1000061035156,481.0,468.0,475.8999938964844,139182
2023-05-24,472.70001220703125,480.0,470.0,478.0,145847
2023-05-29,479.8999938964844,481.8999938964844,470.0,473.0,33263
2023-05-30,490.54998779296875,491.0,480.0,482.1000061035156,63582
2023-05-31,475.8500061035156,499.0,474.0,491.0,139553
2023-06-01,506.6499938964844,528.0,475.04998779296875,482.0,148043
2023-06-02,513.0,518.0999755859375,491.0,510.0,83367
2023-06-05,545.0499877929688,547.9500122070312,505.0,508.0,139338
2023-06-06,592.2000122070312,601.0,560.5,560.5,320823
2023-06-07,588.0,600.0,568.5,600.0,163958
2023-06-08,581.9000244140625,628.0,575.5,575.5,154663
2023-06-09,572.5,581.9000244140625,564.0,581.9000244140625,133753
2023-06-12,593.2000122070312,594.0,555.5,564.0,86696
2023-06-13,567.5999755859375,599.7999877929688,565.0,593.5,235264
2023-06-14,576.25,584.9000244140625,569.0,570.0,72246
2023-06-15,611.5,616.9000244140625,580.0,580.0,177284
2023-06-16,618.9500122070312,629.0,596.0,615.0,209532
2023-06-21,687.4500122070312,691.0,620.5,620.5,270509
2023-06-22,661.0499877929688,700.0,649.7000122070312,688.0,191007
2023-06-23,659.5999755859375,692.0,650.0,668.7999877929688,217626
2023-06-26,646.25,700.0,615.0,685.5,389337
