Price,('Close', 'TGSU2.BA'),('High', 'TGSU2.BA'),('Low', 'TGSU2.BA'),('Open', 'TGSU2.BA'),('Volume', 'TGSU2.BA')
2023-11-09,1737.5,1792.800048828125,1605.0,1680.0,162835
2023-11-10,1820.75,1875.0,1737.0,1738.0,290860
2023-11-13,1762.050048828125,1893.0,1747.550048828125,1860.0,69798
2023-11-14,1807.800048828125,1865.0,1745.0,1765.0,103221
2023-11-15,1790.25,1877.699951171875,1740.0,1816.0,160120
2023-11-16,1739.449951171875,1800.0,1700.0999755859375,1790.0,157407
2023-11-17,1893.8499755859375,1915.0,1700.0,1705.0,233251
2023-11-21,2485.64990234375,2634.0,2170.0,2170.0,717061
2023-11-22,2581.60009765625,2730.0,2391.14990234375,2485.550048828125,539351
2023-11-23,2823.550048828125,2859.0,2573.0,2580.0,245760
2023-11-24,3218.25,3299.0,2610.0,2820.0,464451
2023-11-27,2640.300048828125,3225.0,2626.0,3225.0,1121807
2023-11-28,2399.64990234375,2740.0,2337.949951171875,2701.0,553628
2023-11-29,2361.949951171875,2515.0,2340.0,2391.0,306088
2023-11-30,2410.0,2423.0,2250.0,2350.0,185534
2023-12-01,2560.449951171875,2588.0,2380.14990234375,2490.0,244932
2023-12-04,2415.85009765625,2699.0,2390.0,2610.0,443474
2023-12-05,2493.75,2566.5,2415.0,2459.0,650877
2023-12-06,2511.050048828125,2600.0,2393.0,2523.0,840077
2023-12-07,2772.5,2785.0,2530.0,2561.0,716227
2023-12-11,2896.300048828125,2989.0,2702.0,2800.0,550355
2023-12-12,3044.85009765625,3100.0,2795.25,2900.0,703746
2023-12-13,3083.39990234375,3324.0,2916.0,3190.0,345517
2023-12-14,3131.199951171875,3180.0,3005.5,3080.0,416464
2023-12-15,3039.10009765625,3256.0,2961.800048828125,3256.0,451709
2023-12-18,2985.35009765625,3130.0,2902.85009765625,3050.0,202210
2023-12-19,2847.699951171875,3097.89990234375,2831.5,3000.0,385737
2023-12-20,2873.949951171875,2968.550048828125,2801.0,2875.0,359975
2023-12-21,2880.800048828125,3012.199951171875,2731.64990234375,2920.0,382364
2023-12-22,2930.050048828125,2988.25,2833.0,2950.0,206818
2023-12-26,2869.800048828125,3057.0,2824.64990234375,2955.0,393687
2023-12-27,2747.199951171875,2940.0,2730.0,2900.0,295949
2023-12-28,2859.0,2900.0,2670.0,2754.0,398676
2023-12-29,2956.14990234375,2970.0,2750.0,2859.0,327898
2024-01-02,3045.300048828125,3070.0,2895.0,2956.14990234375,878132
2024-01-03,3152.25,3180.0,2957.25,3080.0,238601
2024-01-04,3212.300048828125,3250.0,3100.0,3180.0,227617
2024-01-05,3238.199951171875,3280.0,3090.0,3222.0,262932
2024-01-08,3411.050048828125,3474.949951171875,3253.0,3283.0,267210
2024-01-09,3244.39990234375,3543.0,3210.0,3460.0,298372
2024-01-10,3330.800048828125,3350.0,3250.0,3250.0,223381
2024-01-11,3237.60009765625,3498.0,3189.0,3350.0,199404
2024-01-12,3315.64990234375,3340.0,3165.0,3241.0,170307
2024-01-15,3397.199951171875,3440.0,3250.0,3325.0,78785
2024-01-16,3413.949951171875,3504.5,3360.0,3400.0,190936
2024-01-17,3647.449951171875,3660.0,3425.0,3543.0,262608
2024-01-18,3564.60009765625,3780.0,3534.050048828125,3700.0,288091
2024-01-19,3756.0,3771.0,3550.0,3600.0,199982
2024-01-22,3865.35009765625,3920.0,3732.0,3764.0,189171
2024-01-23,3797.5,3998.0,3706.800048828125,3865.35009765625,104088
2024-01-24,3846.300048828125,3939.5,3763.050048828125,3880.0,286323
2024-01-25,3946.199951171875,4050.0,3820.0,3854.0,142737
2024-01-26,3803.800048828125,3992.0,3772.10009765625,3948.199951171875,123793
2024-01-29,3795.199951171875,3856.0,3560.0,3830.0,102801
2024-01-30,3879.0,3901.5,3800.0,3810.0,152296
2024-01-31,3798.35009765625,3955.0,3700.0,3880.0,164739
2024-02-01,3967.10009765625,4005.0,3760.0,3798.5,206424
2024-02-02,3956.5,4079.0,3895.0,4000.0,216245
2024-02-05,3733.449951171875,4020.0,3620.0,3979.0,179514
2024-02-06,3601.5,3900.0,3580.0,3733.5,126377
2024-02-07,3313.300048828125,3580.0,3240.5,3510.0,393208
2024-02-08,3224.85009765625,3399.0,3098.0,3320.0,256554
2024-02-09,3276.64990234375,3348.949951171875,3100.0,3221.0,278315
2024-02-14,3144.050048828125,3350.0,3000.0,3325.0,196300
2024-02-15,3145.39990234375,3259.0,3123.0,3215.0,129359
2024-02-16,3028.449951171875,3247.0,2960.0,3155.0,193364
2024-02-19,3009.699951171875,3098.0,2925.0,3030.10009765625,231415
2024-02-20,2971.85009765625,3079.0,2946.64990234375,3009.699951171875,231599
2024-02-21,2905.60009765625,3024.949951171875,2890.0,2971.0,188820
2024-02-22,3116.949951171875,3129.25,2862.5,2900.0,393134
2024-02-23,3223.14990234375,3257.949951171875,3040.0,3117.0,208421
2024-02-26,3029.10009765625,3278.5,3017.050048828125,3200.0,182453
2024-02-27,2856.800048828125,3090.0,2820.0,3030.0,482652
2024-02-28,2787.5,2924.949951171875,2783.449951171875,2874.85009765625,251740
2024-02-29,2779.949951171875,2960.0,2755.0,2785.0,187191
2024-03-01,2900.699951171875,2941.949951171875,2803.0,2803.0,204779
2024-03-04,2882.300048828125,3099.0,2840.0,3040.0,218688
2024-03-05,2678.75,2942.5,2672.10009765625,2870.0,176046
2024-03-06,2591.85009765625,2779.39990234375,2533.64990234375,2686.5,290705
2024-03-07,2514.5,2685.0,2496.60009765625,2629.0,320271
2024-03-08,2560.25,2598.0,2441.949951171875,2530.0,627777
2024-03-11,2463.550048828125,2587.60009765625,2438.0,2565.0,455876
2024-03-12,2683.39990234375,2692.39990234375,2465.0,2500.0,433859
2024-03-13,2599.449951171875,2798.39990234375,2550.050048828125,2720.0,1266490
2024-03-14,2600.050048828125,2650.0,2547.14990234375,2600.0,625647
2024-03-15,2738.800048828125,2748.0,2595.0,2595.0,250857
2024-03-18,2926.39990234375,2948.0,2750.0,2799.0,507400
2024-03-19,2941.60009765625,3054.800048828125,2929.85009765625,3000.0,467519
2024-03-20,3131.0,3149.0,2939.0,2939.0,277707
2024-03-21,3190.699951171875,3226.449951171875,3026.89990234375,3149.0,290910
2024-03-22,3264.64990234375,3276.64990234375,3124.0,3186.550048828125,221929
2024-03-25,3177.25,3392.0,3166.14990234375,3301.0,175646
2024-03-26,3248.199951171875,3281.89990234375,3111.0,3180.0,140915
2024-03-27,3279.35009765625,3320.0,3200.0,3319.0,195771
2024-04-03,3625.25,3649.949951171875,3360.0,3360.0,1456215
2024-04-04,3500.050048828125,3779.800048828125,3461.5,3668.0,730349
2024-04-05,3731.449951171875,3960.0,3618.5,3675.050048828125,1633041
2024-04-08,3640.949951171875,3880.0,3581.0,3770.0,632475
2024-04-09,3500.75,3690.0,3435.0,3649.0,669211
2024-04-10,3423.550048828125,3530.0,3324.0,3500.0,210955
2024-04-11,3489.199951171875,3519.5,3353.0,3446.0,15187
2024-04-12,3495.89990234375,3554.0,3375.0,3481.0,230629
2024-04-15,3335.199951171875,3521.0,3291.0,3490.0,491050
2024-04-16,3372.35009765625,3419.949951171875,3190.050048828125,3340.0,584509
2024-04-17,3320.35009765625,3424.60009765625,3270.050048828125,3400.0,222336
2024-04-18,3305.85009765625,3390.0,3271.5,3325.0,239470
2024-04-19,3397.0,3448.14990234375,3310.0,3400.0,231430
2024-04-22,3594.699951171875,3636.0,3420.0,3420.0,426691
2024-04-23,3486.85009765625,3630.0,3393.0,3600.0,288278
2024-04-24,3341.550048828125,3484.550048828125,3335.0,3481.35009765625,276974
2024-04-25,3510.550048828125,3530.300048828125,3300.0,3340.0,187048
2024-04-26,3627.449951171875,3647.0,3516.800048828125,3600.0,69304
2024-04-29,3799.300048828125,3867.75,3630.0,3630.0,210503
2024-04-30,3862.199951171875,3950.0,3818.300048828125,3852.0,357581
2024-05-02,4161.2998046875,4180.0,3924.10009765625,3940.0,305335
2024-05-03,4289.10009765625,4468.39990234375,4190.0,4200.0,502999
2024-05-06,4368.0,4394.25,4170.0,4315.0,493731
2024-05-07,4271.35009765625,4405.0,4154.0,4338.0,411027
2024-05-08,4178.5,4379.0,4161.10009765625,4293.0,238701
2024-05-09,4120.14990234375,4185.9501953125,4048.14990234375,4180.0,200954
2024-05-10,4012.300048828125,4190.0,4001.0,4120.0,159498
2024-05-13,3949.800048828125,4050.0,3868.800048828125,4025.0,201509
2024-05-14,4124.25,4129.0,3900.0,3900.0,138394
2024-05-15,4295.14990234375,4350.0498046875,4160.0,4160.0,470509
2024-05-16,4283.2998046875,4316.60009765625,4135.0,4315.0,267515
2024-05-17,4187.5498046875,4296.5,4159.2998046875,4295.5,164567
2024-05-20,4444.7998046875,4452.0,4030.949951171875,4138.2998046875,268738
2024-05-21,4622.5,4637.0498046875,4410.75,4413.5,258511
2024-05-22,4552.7001953125,4648.0,4467.10009765625,4648.0,264803
2024-05-23,4488.7998046875,4700.0,4468.5498046875,4600.0,158306
2024-05-24,4451.7001953125,4599.60009765625,4400.0,4463.9501953125,189232
2024-05-27,4729.9501953125,4782.0,4455.0,4455.0,130610
2024-05-28,4748.2001953125,4850.0,4500.0,4850.0,389809
2024-05-29,4592.2001953125,4745.85009765625,4550.0,4745.85009765625,297051
2024-05-30,4963.5,4990.0,4630.85009765625,4663.0,444058
2024-05-31,4898.60009765625,4973.25,4738.10009765625,4940.0,236293
2024-06-03,4905.4501953125,5000.0,4870.0,4900.0,256752
2024-06-04,4668.5,4920.0,4600.0,4920.0,213048
2024-06-05,4639.35009765625,4737.85009765625,4320.0,4680.0,214014
2024-06-06,4467.10009765625,4663.9501953125,4434.85009765625,4572.0498046875,181559
2024-06-07,4463.5,4629.89990234375,4438.10009765625,4478.0,134341
2024-06-10,4736.4501953125,4758.25,4420.0498046875,4463.0,170867
2024-06-11,4656.85009765625,4743.89990234375,4564.5,4725.0,170206
2024-06-12,4619.4501953125,4769.0,4588.0,4600.0,354591
2024-06-13,4867.7998046875,4904.0,4570.0,4801.0,786396
2024-06-14,4838.5,4872.0,4685.0,4872.0,394833
2024-06-18,4664.39990234375,4760.0,4600.0,4730.4501953125,209435
2024-06-19,4832.10009765625,4841.0,4678.9501953125,4680.0,106750
2024-06-24,4877.25,4882.5,4706.0498046875,4843.0,139962
2024-06-25,4889.2998046875,4951.0,4850.5498046875,4890.0,189058
2024-06-26,4859.0,4995.9501953125,4761.2001953125,4898.0,281596
2024-06-27,5211.2998046875,5248.9501953125,4844.0,4900.0,341738
2024-06-28,5164.75,5258.10009765625,4940.0,5208.0,277995
2024-07-01,5073.10009765625,5190.0,4946.4501953125,5150.0,236300
2024-07-02,5172.5498046875,5240.0,5073.10009765625,5073.89990234375,151194
2024-07-03,4915.85009765625,5235.0,4830.0,5200.0,427412
2024-07-04,4960.7998046875,4984.9501953125,4919.0,4980.0,92236
2024-07-05,5033.0498046875,5184.89990234375,4980.0,4980.0,258557
2024-07-08,5088.5498046875,5099.0,4987.2001953125,5099.0,230417
2024-07-10,5210.0,5250.0,5050.0,5170.0,217287
2024-07-11,5300.0,5350.0,5120.0,5250.0,269861
2024-07-12,5390.0,5412.0,5220.0,5290.0,256779
2024-07-15,4675.0,5340.0,4650.0,5340.0,308784
2024-07-16,4570.0,4675.0,4350.0,4670.0,267636
2024-07-17,4465.0,4620.0,4455.0,4620.0,161532
2024-07-18,4425.0,4595.0,4380.0,4465.0,299815
2024-07-19,4595.0,4630.0,4445.0,4450.0,300537
2024-07-22,4725.0,4775.0,4665.0,4665.0,204402
2024-07-23,4950.0,4990.0,4720.0,4750.0,265348
2024-07-24,4765.0,4985.0,4740.0,4985.0,216046
2024-07-25,4650.0,4755.0,4575.0,4715.0,280186
2024-07-26,4600.0,4780.0,4550.0,4685.0,167272
2024-07-29,4440.0,4650.0,4405.0,4645.0,110824
2024-07-30,4215.0,4480.0,4185.0,4445.0,161202
2024-07-31,4540.0,4605.0,4265.0,4290.0,8207
2024-08-01,4455.0,4660.0,4400.0,4660.0,232081
2024-08-02,4280.0,4380.0,4240.0,4380.0,217901
2024-08-05,4430.0,4520.0,3915.0,4000.0,720597
2024-08-06,4665.0,4695.0,4425.0,4460.0,320600
2024-08-07,4525.0,4740.0,4485.0,4725.0,313727
2024-08-08,4665.0,4745.0,4575.0,4575.0,199531
2024-08-09,5030.0,5040.0,4680.0,4700.0,554493
2024-08-12,5040.0,5060.0,4910.0,5030.0,171165
2024-08-13,4910.0,5120.0,4885.0,5070.0,192634
2024-08-14,4800.0,5050.0,4785.0,4905.0,300807
2024-08-15,4965.0,5050.0,4815.0,4830.0,301145
2024-08-16,5020.0,5110.0,4965.0,4985.0,263318
2024-08-19,4995.0,5120.0,4905.0,5050.0,239205
2024-08-20,4975.0,5100.0,4950.0,4995.0,219277
2024-08-21,4885.0,5070.0,4805.0,5070.0,132183
2024-08-22,4705.0,4840.0,4670.0,4810.0,243727
2024-08-23,4780.0,4850.0,4720.0,4720.0,287728
2024-08-26,4760.0,4870.0,4720.0,4800.0,153879
2024-08-27,4815.0,4830.0,4720.0,4760.0,135102
2024-08-28,4805.0,4815.0,4700.0,4800.0,153458
2024-08-29,4805.0,4875.0,4765.0,4800.0,226303
2024-08-30,4995.0,5060.0,4930.0,4935.0,490484
2024-09-02,5080.0,5190.0,4935.0,5030.0,183800
2024-09-03,5030.0,5060.0,4925.0,5060.0,303484
2024-09-04,5280.0,5320.0,5030.0,5060.0,296598
2024-09-05,5290.0,5580.0,5240.0,5420.0,356867
2024-09-06,5110.0,5390.0,4975.0,5330.0,188373
2024-09-09,5150.0,5290.0,5000.0,5140.0,161244
2024-09-10,4995.0,5140.0,4820.0,5140.0,362566
2024-09-11,5130.0,5220.0,4960.0,5020.0,119651
2024-09-12,5230.0,5260.0,5100.0,5130.0,124303
2024-09-13,5300.0,5320.0,5180.0,5230.0,174613
2024-09-16,5300.0,5440.0,5250.0,5380.0,176857
2024-09-17,5200.0,5300.0,5170.0,5250.0,150600
2024-09-18,5090.0,5240.0,4950.0,5240.0,280864
2024-09-19,5120.0,5190.0,5090.0,5150.0,286349
2024-09-20,5030.0,5170.0,4960.0,5170.0,151452
2024-09-23,5000.0,5080.0,4880.0,5000.0,179187
2024-09-24,5140.0,5260.0,4880.0,5010.0,470535
2024-09-25,5020.0,5230.0,4995.0,5140.0,230820
2024-09-26,4750.0,5070.0,4730.0,5070.0,407657
2024-09-27,4640.0,4830.0,4580.0,4760.0,605814
2024-09-30,4550.0,4660.0,4490.0,4640.0,177878
2024-10-01,4690.0,4765.0,4500.0,4590.0,316479
2024-10-02,4590.0,4770.0,4575.0,4740.0,327804
2024-10-03,4740.0,4775.0,4600.0,4600.0,223031
2024-10-04,4820.0,4900.0,4700.0,4750.0,297429
2024-10-07,4710.0,4800.0,4650.0,4800.0,179434
2024-10-08,4685.0,4735.0,4615.0,4710.0,173781
2024-10-09,4955.0,5030.0,4595.0,4690.0,553364
2024-10-10,4915.0,5060.0,4900.0,4900.0,204381
2024-10-14,4975.0,5070.0,4805.0,5070.0,190488
2024-10-15,4905.0,5010.0,4825.0,4900.0,262419
2024-10-16,4815.0,5020.0,4805.0,4885.0,222830
2024-10-17,4900.0,4945.0,4810.0,4810.0,194080
2024-10-18,5040.0,5050.0,4840.0,4910.0,219911
2024-10-21,5110.0,5140.0,4920.0,4995.0,235007
2024-10-22,5060.0,5160.0,5050.0,5110.0,190025
2024-10-23,4980.0,5050.0,4890.0,4950.0,150614
2024-10-24,5160.0,5200.0,4940.0,4950.0,224013
2024-10-25,5190.0,5340.0,5160.0,5160.0,236038
2024-10-28,5110.0,5380.0,5060.0,5270.0,210684
2024-10-29,5190.0,5310.0,5030.0,5230.0,239396
2024-10-30,5190.0,5270.0,5070.0,5200.0,310048
2024-10-31,5200.0,5240.0,5060.0,5090.0,191557
2024-11-01,5300.0,5450.0,5230.0,5230.0,153030
2024-11-04,5480.0,5590.0,5240.0,5300.0,282160
2024-11-05,5450.0,5600.0,5310.0,5600.0,348492
2024-11-06,5340.0,5800.0,5300.0,5690.0,379498
2024-11-07,5580.0,5610.0,5310.0,5400.0,344719
2024-11-08,5400.0,5850.0,5150.0,5610.0,289056
2024-11-11,5480.0,5530.0,5200.0,5400.0,200514
2024-11-12,5680.0,5720.0,5380.0,5470.0,327798
2024-11-13,5960.0,5970.0,5700.0,5700.0,600511
2024-11-14,6270.0,6370.0,5970.0,5970.0,496707
2024-11-15,6110.0,6760.0,6010.0,6300.0,773789
2024-11-19,6280.0,6600.0,6200.0,6440.0,1149300
2024-11-20,6290.0,6430.0,6200.0,6430.0,653645
2024-11-21,6380.0,6560.0,6270.0,6350.0,702587
2024-11-22,6580.0,6620.0,6360.0,6500.0,3064909
2024-11-25,6500.0,6850.0,6430.0,6520.0,530644
2024-11-26,6430.0,6610.0,6200.0,6500.0,475628
2024-11-27,6490.0,6530.0,6300.0,6500.0,354089
2024-11-28,6620.0,6620.0,6300.0,6500.0,181930
2024-11-29,6600.0,6680.0,6460.0,6600.0,324648
2024-12-02,6440.0,6690.0,6420.0,6690.0,876275
2024-12-03,6540.0,6670.0,6390.0,6490.0,331283
2024-12-04,6260.0,6650.0,6120.0,6620.0,668901
2024-12-05,6150.0,6410.0,6090.0,6300.0,381049
2024-12-06,6090.0,6350.0,5880.0,6150.0,253210
2024-12-09,6170.0,6220.0,5990.0,6090.0,290143
2024-12-10,6140.0,6270.0,6040.0,6170.0,274823
2024-12-11,6510.0,6540.0,6120.0,6160.0,260804
2024-12-12,6510.0,6570.0,6380.0,6530.0,546196
2024-12-13,6490.0,6640.0,6470.0,6550.0,381656
2024-12-16,6700.0,6730.0,6500.0,6590.0,706621
2024-12-17,6860.0,6900.0,6700.0,6750.0,469910
2024-12-18,6640.0,7100.0,6600.0,6990.0,628973
2024-12-19,6370.0,6890.0,6330.0,6640.0,384399
2024-12-20,6600.0,6630.0,6130.0,6370.0,377982
2024-12-23,6580.0,6800.0,6440.0,6680.0,295624
2024-12-24,6760.0,6790.0,6510.0,6600.0,48278
2024-12-26,6950.0,6980.0,6650.0,6740.0,311069
2024-12-27,7080.0,7100.0,6840.0,6940.0,282036
2024-12-30,7020.0,7250.0,6870.0,7070.0,301236
2025-01-02,7690.0,7730.0,7030.0,7060.0,550497
2025-01-03,7760.0,8200.0,7330.0,7750.0,796339
2025-01-06,7730.0,8170.0,7550.0,7810.0,501416
2025-01-07,7990.0,8150.0,7660.0,7850.0,605619
2025-01-08,7910.0,8250.0,7600.0,8030.0,597771
2025-01-09,7970.0,8190.0,7890.0,8100.0,278876
2025-01-10,7650.0,8070.0,7430.0,8030.0,922665
2025-01-13,7040.0,7660.0,7010.0,7650.0,498961
2025-01-14,7260.0,7420.0,7020.0,7070.0,636494
2025-01-15,7120.0,7540.0,7030.0,7350.0,480476
2025-01-16,6870.0,7330.0,6600.0,7130.0,577559
2025-01-17,6720.0,7350.0,6610.0,6950.0,448881
2025-01-20,6690.0,7090.0,6660.0,6790.0,174119
2025-01-21,7010.0,7020.0,6690.0,6800.0,347203
2025-01-22,7330.0,7350.0,6930.0,7100.0,386335
2025-01-23,7020.0,7320.0,7000.0,7230.0,428223
2025-01-24,6750.0,7080.0,6500.0,7080.0,322345
2025-01-27,6450.0,6740.0,6320.0,6700.0,461032
2025-01-28,6360.0,6710.0,6150.0,6500.0,597292
2025-01-29,6760.0,6770.0,6300.0,6390.0,573131
2025-01-30,7000.0,7030.0,6770.0,6830.0,236415
2025-01-31,6750.0,7180.0,6680.0,7000.0,422406
2025-02-03,6630.0,6740.0,6270.0,6600.0,423583
2025-02-04,6750.0,6800.0,6640.0,6700.0,160026
2025-02-05,6680.0,6870.0,6540.0,6770.0,129200
2025-02-06,6570.0,6780.0,6550.0,6680.0,198537
2025-02-07,6310.0,6660.0,6200.0,6630.0,472970
2025-02-10,6310.0,6470.0,6100.0,6380.0,414545
2025-02-11,6090.0,6380.0,5940.0,6350.0,1264316
2025-02-12,6200.0,6390.0,5800.0,6000.0,461917
2025-02-13,6610.0,6670.0,6270.0,6290.0,366948
2025-02-14,6620.0,6740.0,6480.0,6660.0,260576
2025-02-17,6170.0,6460.0,6100.0,6460.0,919084
2025-02-18,6730.0,6790.0,6140.0,6150.0,828489
2025-02-19,6640.0,6890.0,6600.0,6880.0,380097
2025-02-20,6810.0,6850.0,6520.0,6600.0,204939
2025-02-21,6630.0,7000.0,6600.0,6820.0,164274
2025-02-24,6560.0,6920.0,6400.0,6730.0,241438
2025-02-25,6310.0,6600.0,6170.0,6600.0,423119
2025-02-26,6210.0,6470.0,6150.0,6310.0,329284
2025-02-27,6130.0,6320.0,6030.0,6300.0,377418
2025-02-28,6060.0,6340.0,5880.0,6130.0,361224
2025-03-05,6270.0,6330.0,5950.0,6070.0,267822
2025-03-06,6140.0,6470.0,6060.0,6330.0,242425
2025-03-07,6140.0,6240.0,5820.0,6240.0,460460
2025-03-10,5810.0,6040.0,5640.0,6040.0,423081
2025-03-11,5980.0,6080.0,5780.0,5860.0,303436
2025-03-12,6570.0,6600.0,6050.0,6050.0,603451
2025-03-13,6280.0,6580.0,6260.0,6540.0,260226
2025-03-14,6790.0,6810.0,6320.0,6350.0,450244
2025-03-17,6820.0,6930.0,6730.0,6840.0,248555
2025-03-18,6550.0,6810.0,6480.0,6800.0,338397
2025-03-19,6980.0,7000.0,6650.0,6650.0,258315
2025-03-20,6920.0,7130.0,6880.0,6980.0,244820
2025-03-21,7110.0,7140.0,6820.0,7070.0,158007
2025-03-25,7390.0,7460.0,7130.0,7180.0,328084
2025-03-26,7300.0,7490.0,7240.0,7410.0,165953
2025-03-27,7280.0,7580.0,7180.0,7350.0,413075
2025-03-28,7120.0,7280.0,6920.0,7260.0,372888
2025-03-31,6950.0,7100.0,6770.0,7100.0,191547
2025-04-01,7130.0,7150.0,6890.0,7000.0,164564
2025-04-03,6720.0,6940.0,6680.0,6940.0,275643
2025-04-04,6240.0,6500.0,5870.0,6500.0,619311
2025-04-07,5930.0,6390.0,5890.0,6000.0,558616
2025-04-08,5950.0,6300.0,5810.0,6100.0,594865
2025-04-09,7010.0,7090.0,5610.0,5970.0,924453
2025-04-10,6380.0,6790.0,6130.0,6790.0,698217
2025-04-11,6680.0,6880.0,6480.0,6480.0,539168
2025-04-14,7110.0,7500.0,6690.0,7260.0,579341
2025-04-15,6880.0,6990.0,6770.0,6980.0,479464
